Course Name,Display Name,City,Zip,Type,Website,Booking Platform,Booking URL,Online Booking,Confidence,Notes
Sleepy Hollow Golf Course,,Wasilla,,Public,https://sleepyhollowgolfak.com/,other:square,https://sleepy-hollow-golf-course.square.site/,yes,high,"Pro shop (907) 521-0151 | 9-hole par-3; open year-round with a GCQuad simulator | Mat-Su Valley region | Square booking site confirmed on the course's own site; not a scrapeable tee sheet"
Black Diamond Golf Course,,Healy,,Resort,https://blackdiamondresortco.com/,other:fareharbor,https://fareharbor.com/embeds/book/blackdiamondtourco/items/236141/,yes,high,"Pro shop (907) 683-4653 | 9-hole tundra course near Denali NP, built 1995; season May 13-Sept 21; rate includes hotel shuttle and clubs | Interior/Fairbanks region | Books through FareHarbor (tour-booking platform), not a scrapeable tee sheet"
Homer Golf Course (The Tips),,Homer,,Public,https://homergolf.com/,other:square,https://homergolf.com/ola/services/book-a-tee-time,yes,medium,"Pro shop (907) 301-4021 | 9-hole all-par-3, par 27, ~1000 yds on East End Rd; formerly Kachemak Bay Lynx and Shoreline GC | Kenai Peninsula region | Online booking via a Square Appointments (/ola/) page on their own domain; source notes directory phone listings conflict - verify by phone"
Fireweed Meadows Golf Course,,Anchor Point,,Public,https://fireweedmeadows.com/,,,no,high,"Pro shop (907) 235-7141 | 9-hole grass course playable as 18; also 18-basket disc golf; vacation rentals on site | Kenai Peninsula region | Day rates/season passes prepaid via Square but no tee sheet - call to play"
Fox Hollow Golf Course,,Anchorage,,Public,https://www.foxhollowak.com/,,,no,high,"Pro shop (907) 345-4595 | 9-hole par-3 on Brayton Dr; formerly Tanglewood Lakes Golf Club; adjacent sports dome has winter simulators | Southcentral/Anchorage region | No online tee sheet on site"
Russian Jack Springs Golf Course,,Anchorage,,Municipal,https://www.muni.org/Departments/parks/Pages/Russian_Jack_Springs_Golf_Course.aspx,,,no,high,"Pro shop (907) 343-6992 | 9-hole muni with artificial greens in Russian Jack Springs Park; early May-early Oct, $10 | Southcentral/Anchorage region | Muni states tee times are NOT reserved - first come first served"
Fairbanks Golf Course,,Fairbanks,,Public,https://www.fairbanksgolfcourse.com/,,,no,high,"Pro shop (907) 455-0384 | 9 holes par 36, built 1946; long known as Fairbanks Golf & Country Club - memberships offered but open to the public | Interior/Fairbanks region | No online tee sheet; driving range, Greens Bar & Grill"
Mendenhall Golf Course,,Juneau,,Public,,,,no,high,"Pro shop (907) 789-1221 | Privately owned 9-hole par-27 near Mendenhall Glacier, open to the public; wet ground - waterproof shoes advised | Southeast/Inside Passage region | Facebook-only web presence, no website or tee sheet - call to play"
Bear Valley Golf Course,,Kodiak,,Military,https://www.kodiakmwr.com/bear-valley-golf-course,,,no,high,"Pro shop (907) 487-5323 | 9-hole par-36 US Coast Guard Base Kodiak MWR course, open to the public; late Apr/May-Oct 15 | Kodiak & Southwest region | Reserve by phone or email; driving range and pro shop"
Cottonwood Country Club,,Nikiski,,Military,,,,no,medium,"Pro shop (907) 776-8745 | 9-hole executive course on Kishka Rd at Mile 32 Kenai Spur Hwy, built 2001; driving range, carts, rental clubs; ~June 1-Oct 1 | Kenai Peninsula region | Current operating status not independently confirmed; source sheet's website link pointed at Bear Valley's page (wrong), so no website carried"
Sea Mountain Golf Course,,Sitka,,Public,,,,no,high,"Pro shop (907) 747-5663 | 9 holes played as 18 on Granite Creek Rd; May-Oct; community/nonprofit run | Southeast/Inside Passage region | Former site seamountaingolfsitka.org no longer resolves; no online tee sheet - call the clubhouse"
Muskeg Meadows Golf Course,,Wrangell,,Public,https://www.muskegmeadows.com/,,,no,high,"Pro shop (907) 874-4653 | 9-hole USGA course (18 via two flags), 5920 yds par 70, cut through rainforest; famous Raven Rule, no out-of-bounds | Southeast/Inside Passage region | Old domain wrangellalaskagolf.com is dead; no online tee sheet"
Par T Golf Course,,Anchorage,,Closed,,,,no,high,"Was an indoor golf-simulator facility (8 bays) at 1307 E 74th Ave, not an outdoor course; closed, building now an auto shop | Southcentral/Anchorage region | Still listed in stale Alaska golf directories"
Eagleglen Golf Course,,Anchorage (JBER),,Closed,,,,no,high,"18-hole Robert Trent Jones Jr. design (1972) on former Elmendorf AFB; JBER closed it before the 2014 season, grounds now running/biking trails | Southcentral/Anchorage region | Still listed by stale directories"
Mount Fairweather Golf Course,,Gustavus,,Closed,,,,no,high,"9 holes par 36 near Glacier Bay NP, built 1998; small remote community course | Southeast/Inside Passage region | Permanently closed per source audit; no website or tee sheet ever located"
Valley of the Eagles Golf Links,,Haines,,Closed,https://www.hainesgolf.com/,,,no,medium,"9-hole course with driving range and pro shop | Southeast/Inside Passage region | Official site has displayed Course Closed Summer 2024 with no reopening announcement as of Aug 2026; long-term status unclear - flip back to Public if it reopens"
Fishhook Golf Course,,Palmer,,Closed,,,,no,high,"9-hole course on Palmer-Fishhook Rd | Mat-Su Valley region | Flagged closed since 2020 by multiple directories, no evidence of reopening; some stale tourism listings still show it active"
