Course Name,Display Name,City,Zip,Type,Website,Booking Platform,Booking URL,Online Booking,Confidence,Notes
Wolf Creek Golf Course,,Eden,,Resort,https://wolfcreekresort.com/golf-rates/,foreup,https://foreupsoftware.com/index.php/booking/18945/756#teetimes,yes,high,"Ogden Valley resort course; all tee times booked and prepaid online, 7 days out | Northern Utah region | Pro shop (801) 745-3365 | From Brian's UT registry 2026-08-07 (VERIFIED)"
Skyline Mountain Resort Golf Course,,Fairview,,Semi-Private,https://skylinemountainresort.com/golfcourse,foreup,https://foreupsoftware.com/index.php/booking/22521/11062#teetimes,yes,high,9-hole resort/HOA course with public rates | Central & Eastern Utah region | Pro shop (435) 427-9575 | From Brian's UT registry 2026-08-07 (VERIFIED)
Remuda Golf Course,,Farr West,,Public,https://www.remudagolf.com/,foreup,https://foreupsoftware.com/index.php/booking/6238/44#/teetimes,yes,high,Bookable 6 days out | Northern Utah region | Pro shop (801) 896-1480 | From Brian's UT registry 2026-08-07 (VERIFIED)
Millsite Golf Course,,Ferron,,Municipal,https://millsitegolfcourse.com/,foreup,https://foreupsoftware.com/index.php/booking/21605/8326#teetimes,yes,high,Ferron City course adjacent to Millsite State Park | Central & Eastern Utah region | Pro shop (435) 384-2887 | From Brian's UT registry 2026-08-07 (VERIFIED)
Pistol Rock Golf Course,,Fillmore,,Public,https://www.pistolrockgolf.com/,membersports,https://app.membersports.com/tee-times/15425/18943/0/0/0,yes,high,Formerly Paradise Golf Resort; 9-hole | Central & Eastern Utah region | Pro shop (435) 558-5642 | From Brian's UT registry 2026-08-07 (VERIFIED)
Davis Park Golf Course,,Fruit Heights,,Municipal,https://www.davisparkutah.com/,foreup,https://foreupsoftware.com/index.php/booking/19500/1757#teetimes,yes,high,Davis County-owned; booking link not exposed on site - ForeUp ID 19500 confirmed via indexed tee sheet | Northern Utah region | Pro shop (801) 544-0401 | From Brian's UT registry 2026-08-07 (VERIFIED)
Bear Lake Golf Course,,Garden City,,Public,https://www.bearlakegolfcourse.com/,foreup,https://foreupsoftware.com/index.php/booking/index/18905#/teetimes,yes,high,"9-hole, seasonal (summer); only course in Rich County | Northern Utah region | Pro shop (435) 946-8742 | From Brian's UT registry 2026-08-07 (VERIFIED)"
Green River Golf Course (Green River State Park),,Green River,,Public,https://stateparks.utah.gov/golf/green-river/,teeitup,https://green-river-golf-course.book.teeitup.com/?course=18049,yes,high,Utah State Parks 9-hole; TeeItUp portal | Central & Eastern Utah region | Pro shop (435) 564-8882 | From Brian's UT registry 2026-08-07 (VERIFIED)
Carbon Country Club,,Helper,,Semi-Private,https://www.carboncountryclub.com/,foreup,https://foreupsoftware.com/index.php/booking/22113/9906#/teetimes,yes,low,"18-hole semi-private open to public; site bot-blocked (403), engine unidentified - likely phone-only, recheck manually | Central & Eastern Utah region | Pro shop (435) 637-2388 | From Brian's UT registry 2026-08-07 (UNVERIFIED) | Course site embeds foreUP booking 22113/9906 (confirmed 2026-08-08)"
Old Mill Golf Course,,Holladay,,Municipal,https://www.saltlakecounty.gov/parks-recreation/facilities-and-golf/golf/,chronogolf,https://www.chronogolf.com/club/old-mill-slco,yes,high,Salt Lake County Golf | Salt Lake Metro region | Pro shop (385) 468-1440 | From Brian's UT registry 2026-08-07 (VERIFIED)
Copper Rock Golf Course,,Hurricane,,Public,https://copperrock.com/,other:native,https://copperrock.com/book-tee-times/,yes,high,"Booking widget is JS-injected, engine unidentified; GolfNow facility 20618 is an alternate channel | Southern Utah region | Pro shop (435) 215-4845 | From Brian's UT registry 2026-08-07 (VERIFIED)"
Sand Hollow Resort - Championship Course,,Hurricane,,Resort,https://sandhollowresort.com/golf/,chronogolf,https://www.chronogolf.com/club/sand-hollow-resort,yes,high,One Chronogolf portal (club 14225) covers Championship & Links; books up to 180 days out | Southern Utah region | Pro shop (435) 656-4653 | From Brian's UT registry 2026-08-07 (VERIFIED)
Sand Hollow Resort - Links Course,,Hurricane,,Resort,https://sandhollowresort.com/golf/,chronogolf,https://www.chronogolf.com/club/sand-hollow-resort,yes,high,Shares Chronogolf portal with Championship Course; Wee par-3 course books via pro shop | Southern Utah region | Pro shop (435) 656-4653 | From Brian's UT registry 2026-08-07 (VERIFIED)
Sky Mountain Golf Course,,Hurricane,,Municipal,https://www.skymountaingolf.com/,foreup,https://foreupsoftware.com/index.php/booking/22750#/teetimes,yes,high,Online booking up to 45 days out | Southern Utah region | Pro shop (435) 635-7888 | From Brian's UT registry 2026-08-07 (VERIFIED)
Black Desert Resort Golf Course,,Ivins,,Resort,https://www.blackdesertresort.com/golf,agilysys,https://book.onagilysys.com/onecart/golf/courses/2434/black-desert,yes,high,Site now links Agilysys OneCart (replaced stale Chronogolf URL); Noteefy waitlist also used; public non-guest rates | Southern Utah region | Pro shop (435) 222-7830 | From Brian's UT registry 2026-08-07 (UPDATED)
Sun Hills Golf Course,,Layton,,Public,https://www.sunhillsgolf.com/,foreup,https://foreupsoftware.com/index.php/booking/18895/578,yes,high,Prepaid booking 7 days out; separate ForeUp sheet for indoor simulators (22488/10968) | Northern Utah region | Pro shop (801) 771-4814 | From Brian's UT registry 2026-08-07 (VERIFIED)
Valley View Golf Course,,Layton,,Municipal,https://www.valleyviewutah.com/,foreup,https://foreupsoftware.com/index.php/booking/index/19501#/teetimes,yes,high,Davis County-owned; ForeUp ID 19501 confirmed via indexed tee sheet | Northern Utah region | Pro shop (801) 546-1630 | From Brian's UT registry 2026-08-07 (VERIFIED)
Thanksgiving Point Golf Club,,Lehi,,Resort,https://thanksgivingpointgolfclub.com,foreup,https://foreupsoftware.com/index.php/booking/19645/2034#/teetimes,yes,high,Troon-managed; Johnny Miller design | Utah Valley region | Pro shop (801) 768-7401 | From Brian's UT registry 2026-08-07 (VERIFIED)
Logan River Golf Course,,Logan,,Municipal,https://www.loganutah.gov/government/departments/parks_and_recreation/logan_river_golf_course/,foreup,https://foreupsoftware.com/index.php/booking/index/19035#teetimes,yes,high,Northern Utah region | Pro shop (435) 750-0123 | From Brian's UT registry 2026-08-07 (VERIFIED)
Copper Golf Club,,Magna,,Semi-Private,https://copperclubgolf.com/,chronogolf,https://www.chronogolf.com/club/copper-club-golf-course,yes,high,Reopened former Kennecott Copper Club 9-holer; duplicate Chronogolf slug /club/copper-golf-club exists | Salt Lake Metro region | Pro shop (385) 275-0710 | From Brian's UT registry 2026-08-07 (VERIFIED)
Homestead Golf Course,,Midway,,Resort,https://homesteadmidwayutah.com/golf/,,,no,high,Closed for John Fought redesign; reopening Summer 2027 as semi-private with limited public play (formerly Crater Springs) | Park City & Wasatch Back region | Pro shop (435) 654-5588 | From Brian's UT registry 2026-08-07 (NO_ONLINE)
Soldier Hollow Golf Course - Gold Course,,Midway,,Public,https://stateparks.utah.gov/golf/soldier-hollow/,teeitup,https://aspira-management-company.book-v2.teeitup.golf/?course=17073,yes,high,Utah State Parks; one Aspira TeeItUp portal covers Gold & Silver (course IDs 17072/17073); 10-day window; seasonal | Park City & Wasatch Back region | Pro shop (435) 654-7442 | From Brian's UT registry 2026-08-07 (VERIFIED) | Per-course TeeItUp facility id confirmed off the aspira booking page 2026-08-07
Soldier Hollow Golf Course - Silver Course,,Midway,,Public,https://stateparks.utah.gov/golf/soldier-hollow/,teeitup,https://aspira-management-company.book-v2.teeitup.golf/?course=17072,yes,high,One portal covers both Soldier Hollow courses | Park City & Wasatch Back region | Pro shop (435) 654-7442 | From Brian's UT registry 2026-08-07 (VERIFIED) | Per-course TeeItUp facility id confirmed off the aspira booking page 2026-08-07
Wasatch Mountain State Park Golf Course - Lake Course,,Midway,,Public,https://stateparks.utah.gov/golf/wasatch/,teeitup,https://aspira-management-company.book-v2.teeitup.golf/?course=17067,yes,high,One portal covers both Wasatch Mountain courses | Park City & Wasatch Back region | Pro shop (435) 654-0532 | From Brian's UT registry 2026-08-07 (VERIFIED) | Per-course TeeItUp facility id confirmed off the aspira booking page 2026-08-07
Wasatch Mountain State Park Golf Course - Mountain Course,,Midway,,Public,https://stateparks.utah.gov/golf/wasatch/,teeitup,https://aspira-management-company.book-v2.teeitup.golf/?course=17070,yes,high,Utah State Parks; one Aspira TeeItUp portal covers Mountain & Lake (course IDs 17070/17067); 10-day window; seasonal | Park City & Wasatch Back region | Pro shop (435) 654-0532 | From Brian's UT registry 2026-08-07 (VERIFIED) | Per-course TeeItUp facility id confirmed off the aspira booking page 2026-08-07
The Moab Golf Course,,Moab,,Public,https://moabgolfcourse.com/,,,no,high,Site states tee times reserved by phone only (bookable from the 10th of the preceding month); stale Chronogolf/GolfNow pages | Central & Eastern Utah region | Pro shop (435) 259-6488 | From Brian's UT registry 2026-08-07 (NO_ONLINE)
The Hideout Golf Club,,Monticello,,Municipal,https://www.hideoutgolf.com/,golfnow,https://www.golfnow.com/tee-times/facility/17083-hideout-golf-club/search,yes,high,Replaced old Blue Mountain Meadows 9-hole; site widget 'Powered by Golf Channel Solutions' - GolfNow facility 17083 | Central & Eastern Utah region | Pro shop (435) 587-2271 | From Brian's UT registry 2026-08-07 (VERIFIED)
Round Valley Golf Course,,Morgan,,Public,https://golfroundvalley.com/,chronogolf,https://www.chronogolf.com/club/round-valley-golf-course,yes,high,Only public course in Morgan County | Northern Utah region | Pro shop (801) 829-3796 | From Brian's UT registry 2026-08-07 (VERIFIED)
Thunderbird Golf Course,,Mount Carmel Junction,,Resort,https://www.thunderbirdutah.com/,,,no,high,9-hole resort course near Zion east entrance; call for tee times; Chronogolf page shows no online booking | Southern Utah region | Pro shop (435) 648-2188 | From Brian's UT registry 2026-08-07 (NO_ONLINE)
Mick Riley Golf Course,,Murray,,Municipal,https://www.saltlakecounty.gov/parks-recreation/facilities-and-golf/golf/,chronogolf,https://www.chronogolf.com/club/mick-riley-slco,yes,high,Salt Lake County Golf; regulation 9 plus 9-hole par-3 | Salt Lake Metro region | Pro shop (385) 468-1400 | From Brian's UT registry 2026-08-07 (VERIFIED)
Murray Parkway Golf Course,,Murray,,Municipal,https://parkwaygolf.org/,foreup,https://foreupsoftware.com/index.php/booking/6263/244#teetimes,yes,high,Official site links ForeUp; stale Chronogolf page exists | Salt Lake Metro region | Pro shop (801) 262-4653 | From Brian's UT registry 2026-08-07 (VERIFIED)
Canyon Hills Golf Course,,Nephi,,Municipal,https://canyonhillsgolf.com/,membersports,https://app.membersports.com/tee-times/15379/18889/0/0/0,yes,high,9-hole; Nephi City | Central & Eastern Utah region | Pro shop (435) 623-9930 | From Brian's UT registry 2026-08-07 (VERIFIED)
Eaglewood Golf Course,,North Salt Lake,,Municipal,https://eaglewoodgolf.com/,membersports,https://app.membersports.com/tee-times/15391/18901/0,yes,high,Northern Utah region | Pro shop (801) 299-0088 | From Brian's UT registry 2026-08-07 (VERIFIED)
El Monte Golf Course,,Ogden,,Municipal,https://www.ogdencity.gov/1690/El-Monte,foreup,https://foreupsoftware.com/index.php/booking/index/19197#/teetimes,yes,high,Ogden City 9-hole at mouth of Ogden Canyon | Northern Utah region | Pro shop (801) 629-0694 | From Brian's UT registry 2026-08-07 (VERIFIED)
Mount Ogden Golf Course,,Ogden,,Municipal,https://ogdencity.gov/1687/Mt-Ogden,foreup,https://foreupsoftware.com/index.php/booking/index/19196#/teetimes,yes,high,Northern Utah region | Pro shop (801) 629-0699 | From Brian's UT registry 2026-08-07 (VERIFIED)
Mulligans Creekside Golf Center,,Ogden,,Public,https://mulliganscreekside.com/,,,no,high,9-hole par-31 executive plus range; site confirms phone-only reservations | Northern Utah region | Pro shop (801) 392-4653 | From Brian's UT registry 2026-08-07 (NO_ONLINE)
The Links at Sleepy Ridge,,Orem,,Public,https://www.sleepyridgegolf.com,foreup,https://foreupsoftware.com/index.php/booking/19396/1726#teetimes,yes,high,Utah Valley region | Pro shop (801) 434-4653 | From Brian's UT registry 2026-08-07 (VERIFIED)
Canyons Golf,,Park City,,Resort,https://www.parkcitymountain.com/explore-the-resort/activities-and-events/canyons-golf.aspx,quick18,https://canyons.quick18.com/teetimes/searchmatrix,yes,high,Vail Resorts (Park City Mountain); seasonal (approx May-Oct) | Park City & Wasatch Back region | Pro shop (435) 615-4728 | From Brian's UT registry 2026-08-07 (VERIFIED)
Park City Golf Club,,Park City,,Municipal,https://www.parkcity.gov/explore/park_city_golf_club/index.php,membersports,https://app.membersports.com/book-tee-time/15426/18944,yes,high,Online booking opens 9 days out at 7pm; seasonal (approx Apr-Oct) | Park City & Wasatch Back region | Pro shop (435) 615-5800 | From Brian's UT registry 2026-08-07 (VERIFIED)
Gladstan Golf Course,,Payson,,Municipal,https://gladstan.com,foreup,https://foreupsoftware.com/index.php/booking/index/18922#/,yes,high,Utah Valley region | Pro shop (801) 465-2549 | From Brian's UT registry 2026-08-07 (VERIFIED)
The Barn Golf Club,,Pleasant View,,Public,https://thebarngolfclub.com/,golfpay,https://golfpay.co/course/the-barn-golf-club-ogden-ut-84414,yes,high,Northern Utah region | Pro shop (801) 206-9865 | From Brian's UT registry 2026-08-07 (VERIFIED)
Timpanogos Golf Club,,Provo,,Municipal,https://www.timpanogosgolf.com,foreup,https://foreupsoftware.com/index.php/booking/6279/49#/teetimes,yes,high,"Former East Bay GC, renamed 2020; 18-hole plus 9-hole Pasture course on same tee sheet; stale East Bay listings persist | Utah Valley region | Pro shop (801) 852-7529 | From Brian's UT registry 2026-08-07 (VERIFIED)"
Cove View Golf Course,,Richfield,,Municipal,https://coveviewgolf.com/,,,no,high,Site is ForeUp-powered but exposes no online tee sheet; reservations by phone or email per site | Central & Eastern Utah region | Pro shop (435) 896-9987 | From Brian's UT registry 2026-08-07 (NO_ONLINE)
Schneiter's Riverside Golf Course,,Riverdale,,Public,https://schneitersgolf.com/,other:teerocket,https://trwidget.web.app/group/YFlPUck58D81fB5Kqqa8/course/hWkVRO1ON1wzfuAxuZT7,yes,high,Same Tee Rocket widget group as Schneiter's Bluff; also on GolfNow (facility 12457) | Northern Utah region | Pro shop (801) 399-3636 | From Brian's UT registry 2026-08-07 (VERIFIED)
Riverbend Golf Course,,Riverton,,Municipal,https://www.saltlakecounty.gov/parks-recreation/facilities-and-golf/golf/,chronogolf,https://www.chronogolf.com/club/riverbend-slco,yes,high,Salt Lake County Golf | Salt Lake Metro region | Pro shop (385) 468-1460 | From Brian's UT registry 2026-08-07 (VERIFIED)
Roosevelt Municipal Golf Course,,Roosevelt,,Municipal,https://www.rooseveltcity.gov/,golfnow,https://www.golfnow.com/tee-times/facility/8444-roosevelt-municipal-golf-course/search,yes,high,No booking on city site or Chronogolf; GolfNow facility 8444 is the confirmed online channel | Central & Eastern Utah region | Pro shop (435) 722-9644 | From Brian's UT registry 2026-08-07 (UPDATED)
Bonneville Golf Course,,Salt Lake City,,Municipal,https://slc-golf.com/bonneville/,chronogolf,https://www.chronogolf.com/club/bonneville-golf-course,yes,high,All Salt Lake City munis share the Chronogolf platform (SLC Golf app) | Salt Lake Metro region | Pro shop (801) 583-9513 | From Brian's UT registry 2026-08-07 (VERIFIED)
Forest Dale Golf Course,,Salt Lake City,,Municipal,https://slc-golf.com/forestdale/,chronogolf,https://www.chronogolf.com/club/forest-dale-golf-course,yes,high,Historic 9-hole in Sugar House | Salt Lake Metro region | Pro shop (801) 483-5420 | From Brian's UT registry 2026-08-07 (VERIFIED)
Glendale Golf Course,,Salt Lake City,,Municipal,https://slc-golf.com/glendale/,chronogolf,https://www.chronogolf.com/club/glendale-golf-course,yes,high,Salt Lake Metro region | Pro shop (801) 974-2403 | From Brian's UT registry 2026-08-07 (VERIFIED)
Mountain Dell Golf Course (Canyon & Lake),,Salt Lake City,,Municipal,https://slc-golf.com/mountaindell/,chronogolf,https://www.chronogolf.com/club/mountain-dell-golf-club,yes,high,One Chronogolf page covers both Canyon and Lake 18s; seasonal | Salt Lake Metro region | Pro shop (801) 582-3812 | From Brian's UT registry 2026-08-07 (VERIFIED)
Nibley Park Golf Course,,Salt Lake City,,Municipal,https://slc-golf.com/nibleypark/,chronogolf,https://www.chronogolf.com/club/nibley-park-golf-course,yes,high,9-hole | Salt Lake Metro region | Pro shop (801) 483-5418 | From Brian's UT registry 2026-08-07 (VERIFIED)
Rose Park Golf Course,,Salt Lake City,,Municipal,https://slc-golf.com/rosepark/,chronogolf,https://www.chronogolf.com/club/rose-park-golf-course,yes,high,Salt Lake Metro region | Pro shop (801) 596-5030 | From Brian's UT registry 2026-08-07 (VERIFIED)
River Oaks Golf Course,,Sandy,,Municipal,https://sandy.utah.gov/1174/River-Oaks-Golf,chronogolf,https://www.chronogolf.com/club/river-oaks-golf-course-utah,yes,high,Salt Lake Metro region | Pro shop (801) 568-4653 | From Brian's UT registry 2026-08-07 (VERIFIED)
Schneiter's Pebblebrook Golf Club,,Sandy,,Public,https://schneiterspebblebrook.com/,easytee,https://app.easyteegolf.com/course/schneiter's-pebblebrook-golf-club/,yes,high,Executive 18; URL contains an apostrophe - URL-encode as %27 when scraping | Salt Lake Metro region | Pro shop (801) 566-2181 | From Brian's UT registry 2026-08-07 (VERIFIED)
TalonsCove Golf Club,,Saratoga Springs,,Public,https://www.talonscove.com,membersports,https://app.membersports.com/tee-times/15455/18982/0/0/0,yes,high,Stale Chronogolf/GolfNow listings exist; official site books via MemberSports | Utah Valley region | Pro shop (801) 407-3030 | From Brian's UT registry 2026-08-07 (VERIFIED)
Birch Creek Golf Course,,Smithfield,,Municipal,http://www.birchcreekgolf.com,golfrev,https://www.golfrev.com/go/tee_times/?htc=370&courseid=3719&r=1,yes,high,GolfRev (Cybergolf tee-time engine) - the site's Online Tee Times page links to golfrev.com/go/tee_times/?htc=370&courseid=3719; anonymous stateless HTML endpoint teetime_table_html.asp (no cookies) VERIFIED LIVE 2026-08-08 | Northern Utah region | Pro shop (435) 563-6825
Glenmoor Golf Club,,South Jordan,,Municipal,https://golfglenmoor.com/,clubprophet,https://glenmoor.cps.golf/onlineresweb/search-teetime,yes,high,Salt Lake Metro region | Pro shop (801) 280-1742 | From Brian's UT registry 2026-08-07 (VERIFIED)
Mulligans Golf & Games,,South Jordan,,Municipal,https://www.sjc.utah.gov/1703/Mulligans,foreup,https://foreupsoftware.com/index.php/booking/21630/8401#teetimes,yes,high,9-hole executive plus par-3; South Jordan City family golf center | Salt Lake Metro region | Pro shop (801) 254-3377 | From Brian's UT registry 2026-08-07 (VERIFIED)
The Oaks at Spanish Fork,,Spanish Fork,,Municipal,https://www.theoaksatsf.com,foreup,https://foreupsoftware.com/index.php/booking/21698/8633#teetimes,yes,high,"Formerly Spanish Oaks GC; prepaid online booking, 7 days out | Utah Valley region | Pro shop (801) 804-4653 | From Brian's UT registry 2026-08-07 (VERIFIED)"
Hobble Creek Golf Course,,Springville,,Municipal,https://www.springvilleutah.gov/golf/,membersports,https://app.membersports.com/tee-times/15404/18918/0/0/0,yes,high,Canyon course; seasonal | Utah Valley region | Pro shop (801) 489-2731 | From Brian's UT registry 2026-08-07 (VERIFIED)
Dixie Red Hills Golf Course,,St. George,,Municipal,https://www.sgcityutah.gov/parksandrec/golf/golf_courses.php,trutee,https://trutee.app/courses/o/city-of-st-george,yes,high,9-hole; shares the city-wide Trutee portal | Southern Utah region | Pro shop (435) 627-4444 | From Brian's UT registry 2026-08-07 (VERIFIED)
The Ledges Golf Club,,St. George,,Public,https://www.ledges.com/,chronogolf,https://www.chronogolf.com/club/the-ledges-golf-club,yes,high,Site embeds Chronogolf widget (club 14257) | Southern Utah region | Pro shop (435) 634-4640 | From Brian's UT registry 2026-08-07 (VERIFIED)
Southgate Golf Club,,St. George,,Municipal,https://www.sgcityutah.gov/parksandrec/golf/golf_courses.php,trutee,https://trutee.app/courses/o/city-of-st-george,yes,high,Shares the city-wide Trutee portal | Southern Utah region | Pro shop (435) 627-4440 | From Brian's UT registry 2026-08-07 (VERIFIED)
St. George Golf Club,,St. George,,Municipal,https://www.sgcityutah.gov/parksandrec/golf/golf_courses.php,trutee,https://trutee.app/courses/o/city-of-st-george,yes,high,One Trutee portal covers all four St. George city courses (trutee.app blocks bots - 403) | Southern Utah region | Pro shop (435) 627-4404 | From Brian's UT registry 2026-08-07 (VERIFIED)
Sunbrook Golf Club,,St. George,,Municipal,https://www.sgcityutah.gov/parksandrec/golf/golf_courses.php,trutee,https://trutee.app/courses/o/city-of-st-george,yes,high,27 holes; shares the city-wide Trutee portal | Southern Utah region | Pro shop (435) 627-4400 | From Brian's UT registry 2026-08-07 (VERIFIED)
SunRiver Golf Club,,St. George,,Public,https://www.sunrivergolf.com/,membersports,https://app.membersports.com/book-tee-time/15452/18977,yes,high,MemberSports link confirmed on site; public bookings may route via booking-policies page | Southern Utah region | Pro shop (435) 986-0001 | From Brian's UT registry 2026-08-07 (VERIFIED)
Stansbury Park Golf Course,,Stansbury Park,,Public,https://stansburypark.gov/golfcourse/,foreup,https://foreupsoftware.com/index.php/booking/6315/51#teetimes,yes,high,Salt Lake Metro region | Pro shop (435) 882-4162 | From Brian's UT registry 2026-08-07 (VERIFIED)
Palisade Golf Course (Palisade State Park),,Sterling,,Public,https://stateparks.utah.gov/golf/palisade/,teeitup,https://aspira-management-company.book-v2.teeitup.golf/?course=6847,yes,high,Utah State Parks; Aspira TeeItUp portal (course 6847) | Central & Eastern Utah region | Pro shop (435) 835-4653 | From Brian's UT registry 2026-08-07 (VERIFIED)
Glen Eagle Golf Course,,Syracuse,,Public,https://golfgleneagle.com/,foreup,https://foreupsoftware.com/index.php/booking/20940/6276#teetimes,yes,high,Online bookings prepaid | Northern Utah region | Pro shop (801) 773-4653 | From Brian's UT registry 2026-08-07 (VERIFIED)
Fore Lakes Golf Course,,Taylorsville,,Public,https://forelakesgc.com/,membersports,https://app.membersports.com/tee-times/15394/18905/0/0/0,yes,high,Executive 9 plus par-3; stale Chronogolf listing exists | Salt Lake Metro region | Pro shop (801) 266-8621 | From Brian's UT registry 2026-08-07 (VERIFIED)
Meadow Brook Golf Course,,Taylorsville,,Municipal,https://www.saltlakecounty.gov/parks-recreation/facilities-and-golf/golf/,chronogolf,https://www.chronogolf.com/club/meadow-brook-slco,yes,high,Salt Lake County Golf | Salt Lake Metro region | Pro shop (385) 468-1500 | From Brian's UT registry 2026-08-07 (VERIFIED)
Oquirrh Hills Golf Course,,Tooele,,Municipal,https://golf.tooelecity.gov/,foreup,https://foreupsoftware.com/index.php/booking/22325/10403,yes,high,Online booking 7 days out; stale Chronogolf page exists | Salt Lake Metro region | Pro shop (435) 882-4220 | From Brian's UT registry 2026-08-07 (VERIFIED)
Skyway Golf & Country Club,,Tremonton,,Semi-Private,,,,no,high,9-hole; no website found; GolfNow page shows no bookable inventory - book by phone | Northern Utah region | Pro shop (435) 257-5706 | From Brian's UT registry 2026-08-07 (NO_ONLINE)
Dinaland Golf Course,,Vernal,,Public,https://www.dinalandgolf.com/,,,no,high,No online booking link on official site; Chronogolf page is directory-only | Central & Eastern Utah region | Pro shop (435) 781-1428 | From Brian's UT registry 2026-08-07 (NO_ONLINE)
Coral Canyon Golf Course,,Washington,,Public,https://coralcanyongolf.com/,tenfore,https://fox.tenfore.golf/coralcanyon,yes,high,TenFore engine; stale Chronogolf listing exists | Southern Utah region | Pro shop (435) 688-1700 | From Brian's UT registry 2026-08-07 (VERIFIED)
Green Spring Golf Course,,Washington,,Municipal,https://washingtonutah.gov/recreation/golf,membersports,https://app.membersports.com/book-tee-time/15402/18913,yes,high,Prepaid online booking 14 days out; singles must call | Southern Utah region | Pro shop (435) 673-7888 | From Brian's UT registry 2026-08-07 (VERIFIED)
Lakeside Golf Course,,West Bountiful,,Municipal,https://www.lakesidegolfcourse.com/,foreup,https://foreupsoftware.com/index.php/booking/20040#/teetimes,yes,high,Northern Utah region | Pro shop (801) 295-1019 | From Brian's UT registry 2026-08-07 (VERIFIED)
Mountain View Golf Course,,West Jordan,,Municipal,https://www.saltlakecounty.gov/parks-recreation/facilities-and-golf/golf/,chronogolf,https://www.chronogolf.com/club/mountain-view-slco,yes,high,Salt Lake County Golf; online bookings require cart | Salt Lake Metro region | Pro shop (385) 468-1414 | From Brian's UT registry 2026-08-07 (VERIFIED)
Schneiter's Bluff Golf Course,,West Point,,Public,https://schneitersgolf.com/,other:teerocket,https://trwidget.web.app/group/YFlPUck58D81fB5Kqqa8/course/BH4MnB2co04ve5At3aQl,yes,high,27 holes; 'My Golf Course by Tee Rocket' widget; shares portal group with Schneiter's Riverside | Northern Utah region | Pro shop (801) 773-0731 | From Brian's UT registry 2026-08-07 (VERIFIED)
The Ridge Golf Club,,West Valley City,,Municipal,https://www.golftheridgegc.com/,foreup,https://foreupsoftware.com/index.php/booking/22131#/teetimes,yes,high,Formerly West Ridge GC; ForeUp ID confirmed via indexed tee sheet (site bot-blocked) | Salt Lake Metro region | Pro shop (801) 966-4653 | From Brian's UT registry 2026-08-07 (VERIFIED)
